customer_id,month,state
C0057,19,Power_User
C0057,20,Casual
C0057,21,Casual
C0057,22,Casual
C0057,23,Active
C0057,24,Active
C0058,1,Lapsed
C0058,2,Power_User
C0058,3,Casual
C0058,4,Casual
C0058,5,At_Risk
C0058,6,At_Risk
C0058,7,At_Risk
C0058,8,At_Risk
C0058,9,At_Risk
C0058,10,Active
C0058,11,Power_User
C0058,12,Power_User
C0058,13,Active
C0058,14,Active
C0058,15,Active
C0058,16,Lapsed
C0058,17,Casual
C0058,18,Casual
C0058,19,Casual
C0058,20,At_Risk
C0058,21,Casual
C0058,22,At_Risk
C0058,23,Lapsed
C0058,24,Churned
C0059,1,Active
C0059,2,Active
C0059,3,Casual
C0059,4,Casual
C0059,5,Power_User
C0059,6,Casual
C0059,7,At_Risk
C0059,8,At_Risk
C0059,9,Casual
C0059,10,Casual
C0059,11,Casual
C0059,12,Casual
C0059,13,Active
C0059,14,Active
C0059,15,Churned
C0059,16,Churned
C0059,17,Churned
C0059,18,Churned
C0059,19,Churned
C0059,20,Churned
C0059,21,Churned
C0059,22,Churned
C0059,23,Churned
C0059,24,Churned
C0060,1,Casual
C0060,2,At_Risk
C0060,3,Lapsed
C0060,4,Churned
C0060,5,Churned
C0060,6,Churned
C0060,7,Churned
C0060,8,Churned
C0060,9,Churned
C0060,10,Churned
C0060,11,Churned
C0060,12,Churned
C0060,13,Churned
C0060,14,Churned
C0060,15,Churned
C0060,16,Churned
C0060,17,Churned
C0060,18,Churned
C0060,19,Churned
C0060,20,Churned
C0060,21,Churned
C0060,22,Churned
C0060,23,Churned
C0060,24,Churned
C0061,1,Casual
C0061,2,Casual
C0061,3,Power_User
C0061,4,Power_User
C0061,5,Power_User
C0061,6,Power_User
C0061,7,Power_User
C0061,8,Power_User
C0061,9,Power_User
C0061,10,Active
C0061,11,Casual
C0061,12,At_Risk
C0061,13,Churned
C0061,14,Churned
C0061,15,Churned
C0061,16,Churned
C0061,17,Churned
C0061,18,Churned
C0061,19,Churned
C0061,20,Churned
C0061,21,Churned
C0061,22,Churned
C0061,23,Churned
C0061,24,Churned
C0062,1,Active
C0062,2,Active
C0062,3,Active
C0062,4,Casual
C0062,5,Casual
C0062,6,Casual
C0062,7,Casual
C0062,8,At_Risk
C0062,9,Casual
C0062,10,Casual
C0062,11,Active
C0062,12,Active
C0062,13,Active
C0062,14,Active
C0062,15,Active
C0062,16,Casual
C0062,17,Active
C0062,18,Active
C0062,19,Active
C0062,20,Lapsed
C0062,21,Lapsed
C0062,22,Churned
C0062,23,Churned
C0062,24,Churned
C0063,1,Lapsed
C0063,2,Lapsed
C0063,3,Churned
C0063,4,Churned
C0063,5,Churned
C0063,6,Churned
C0063,7,Churned
C0063,8,Churned
C0063,9,Churned
C0063,10,Churned
C0063,11,Churned
C0063,12,Churned
C0063,13,Churned
C0063,14,Churned
C0063,15,Churned
C0063,16,Churned
C0063,17,Churned
C0063,18,Churned
C0063,19,Churned
C0063,20,Churned
C0063,21,Churned
C0063,22,Churned
C0063,23,Churned
C0063,24,Churned
C0064,1,Power_User
C0064,2,Power_User
C0064,3,Power_User
C0064,4,Power_User
C0064,5,Power_User
C0064,6,Power_User
C0064,7,Power_User
C0064,8,Power_User
C0064,9,Power_User
C0064,10,At_Risk
C0064,11,Active
C0064,12,Active
C0064,13,Active
C0064,14,Active
C0064,15,Casual
C0064,16,At_Risk
C0064,17,Churned
C0064,18,Churned
C0064,19,Churned
C0064,20,Churned
C0064,21,Churned
C0064,22,Churned
C0064,23,Churned
C0064,24,Churned
C0065,1,Active
C0065,2,Active
C0065,3,Active
C0065,4,Active
C0065,5,Power_User
C0065,6,Power_User
C0065,7,Power_User
C0065,8,Active
C0065,9,Active
C0065,10,Active
C0065,11,At_Risk
C0065,12,At_Risk
C0065,13,At_Risk
C0065,14,At_Risk
C0065,15,At_Risk
C0065,16,At_Risk
C0065,17,Churned
C0065,18,Churned
C0065,19,Churned
C0065,20,Churned
C0065,21,Churned
C0065,22,Churned
C0065,23,Churned
C0065,24,Churned
C0066,1,Casual
C0066,2,Active
C0066,3,Active
C0066,4,Power_User
C0066,5,Power_User
C0066,6,Active
C0066,7,Active
C0066,8,Active
C0066,9,Casual
C0066,10,Lapsed
C0066,11,At_Risk
C0066,12,At_Risk
C0066,13,Casual
C0066,14,Churned
C0066,15,Churned
C0066,16,Churned
C0066,17,Churned
C0066,18,Churned
C0066,19,Churned
C0066,20,Churned
C0066,21,Churned
C0066,22,Churned
C0066,23,Churned
C0066,24,Churned
C0067,1,Power_User
C0067,2,Power_User
C0067,3,Power_User
C0067,4,Power_User
C0067,5,Power_User
C0067,6,Casual
C0067,7,Casual
C0067,8,Casual
C0067,9,Casual
C0067,10,Casual
C0067,11,Casual
C0067,12,Casual
C0067,13,Lapsed
C0067,14,Lapsed
C0067,15,Churned
C0067,16,Churned
C0067,17,Churned
C0067,18,Churned
C0067,19,Churned
C0067,20,Churned
C0067,21,Churned
C0067,22,Churned
C0067,23,Churned
C0067,24,Churned
C0068,1,Active
C0068,2,Power_User
C0068,3,Power_User
C0068,4,Power_User
C0068,5,Active
C0068,6,Active
C0068,7,Lapsed
C0068,8,Lapsed
C0068,9,Churned
C0068,10,Churned
C0068,11,Churned
C0068,12,Churned
C0068,13,Churned
C0068,14,Churned
C0068,15,Churned
C0068,16,Churned
C0068,17,Churned
C0068,18,Churned
C0068,19,Churned
C0068,20,Churned
C0068,21,Churned
C0068,22,Churned
C0068,23,Churned
C0068,24,Churned
C0069,1,Lapsed
C0069,2,Lapsed
C0069,3,At_Risk
C0069,4,At_Risk
C0069,5,At_Risk
C0069,6,Active
C0069,7,Active
C0069,8,Active
C0069,9,Active
C0069,10,Active
C0069,11,Active
C0069,12,Power_User
C0069,13,Active
C0069,14,Active
C0069,15,Power_User
C0069,16,Churned
C0069,17,Churned
C0069,18,Churned
C0069,19,Churned
C0069,20,Churned
C0069,21,Churned
C0069,22,Churned
C0069,23,Churned
C0069,24,Churned
C0070,1,Power_User
C0070,2,Power_User
C0070,3,Churned
C0070,4,Churned
C0070,5,Churned
C0070,6,Churned
C0070,7,Churned
C0070,8,Churned
C0070,9,Churned
C0070,10,Churned
C0070,11,Churned
C0070,12,Churned
C0070,13,Churned
C0070,14,Churned
C0070,15,Churned
C0070,16,Churned
C0070,17,Churned
C0070,18,Churned
C0070,19,Churned
C0070,20,Churned
C0070,21,Churned
C0070,22,Churned
C0070,23,Churned
C0070,24,Churned
C0071,1,Casual
C0071,2,Active
C0071,3,Power_User
C0071,4,Power_User
C0071,5,At_Risk
C0071,6,Lapsed
C0071,7,Churned
C0071,8,Churned
C0071,9,Churned
C0071,10,Churned
C0071,11,Churned
C0071,12,Churned
C0071,13,Churned
C0071,14,Churned
C0071,15,Churned
C0071,16,Churned
C0071,17,Churned
C0071,18,Churned
C0071,19,Churned
C0071,20,Churned
C0071,21,Churned
C0071,22,Churned
C0071,23,Churned
C0071,24,Churned
C0072,1,Active
C0072,2,Active
C0072,3,Active
C0072,4,Active
C0072,5,Casual
C0072,6,Power_User
C0072,7,Casual
C0072,8,Casual
C0072,9,Casual
C0072,10,Casual
C0072,11,At_Risk
C0072,12,At_Risk
C0072,13,At_Risk
C0072,14,Active
C0072,15,Active
C0072,16,Active
C0072,17,Casual
C0072,18,Casual
C0072,19,At_Risk
C0072,20,Active
C0072,21,Power_User
C0072,22,Active
C0072,23,Power_User
C0072,24,Power_User
C0073,1,Lapsed
C0073,2,Lapsed
C0073,3,Lapsed
C0073,4,At_Risk
C0073,5,At_Risk
C0073,6,Lapsed
C0073,7,Lapsed
C0073,8,At_Risk
C0073,9,Casual
C0073,10,Active
C0073,11,Active
C0073,12,Casual
C0073,13,Casual
C0073,14,Power_User
C0073,15,Power_User
C0073,16,Casual
C0073,17,Casual
C0073,18,At_Risk
C0073,19,At_Risk
C0073,20,At_Risk
C0073,21,Casual
C0073,22,Active
C0073,23,Active
C0073,24,Casual
C0074,1,Casual
C0074,2,Active
C0074,3,Lapsed
C0074,4,Churned
C0074,5,Churned
C0074,6,Churned
C0074,7,Churned
C0074,8,Churned
C0074,9,Churned
C0074,10,Churned
C0074,11,Churned
C0074,12,Churned
C0074,13,Churned
C0074,14,Churned
C0074,15,Churned
C0074,16,Churned
C0074,17,Churned
C0074,18,Churned
C0074,19,Churned
C0074,20,Churned
C0074,21,Churned
C0074,22,Churned
C0074,23,Churned
C0074,24,Churned
C0075,1,Active
C0075,2,Casual
C0075,3,At_Risk
C0075,4,Lapsed
C0075,5,Churned
C0075,6,Churned
C0075,7,Churned
C0075,8,Churned
C0075,9,Churned
C0075,10,Churned
C0075,11,Churned
C0075,12,Churned
C0075,13,Churned
C0075,14,Churned
C0075,15,Churned
C0075,16,Churned
C0075,17,Churned
C0075,18,Churned
C0075,19,Churned
C0075,20,Churned
C0075,21,Churned
C0075,22,Churned
C0075,23,Churned
C0075,24,Churned
C0076,1,Casual
C0076,2,Casual
C0076,3,Casual
C0076,4,Casual
C0076,5,Casual
C0076,6,At_Risk
C0076,7,Lapsed
C0076,8,Lapsed
C0076,9,Churned
C0076,10,Churned
C0076,11,Churned
C0076,12,Churned
C0076,13,Churned
C0076,14,Churned
C0076,15,Churned
C0076,16,Churned
C0076,17,Churned
C0076,18,Churned
C0076,19,Churned
C0076,20,Churned
C0076,21,Churned
C0076,22,Churned
C0076,23,Churned
C0076,24,Churned
C0077,1,Casual
C0077,2,Power_User
C0077,3,Active
C0077,4,Power_User
C0077,5,Active
C0077,6,Active
C0077,7,At_Risk
C0077,8,At_Risk
C0077,9,At_Risk
C0077,10,Casual
C0077,11,Casual
C0077,12,At_Risk
C0077,13,Churned
C0077,14,Churned
C0077,15,Churned
C0077,16,Churned
C0077,17,Churned
C0077,18,Churned
C0077,19,Churned
C0077,20,Churned
C0077,21,Churned
C0077,22,Churned
C0077,23,Churned
C0077,24,Churned
C0078,1,Power_User
C0078,2,Power_User
C0078,3,Power_User
C0078,4,Power_User
C0078,5,Power_User
C0078,6,Power_User
C0078,7,Power_User
C0078,8,Power_User
C0078,9,Power_User
C0078,10,Active
C0078,11,Casual
C0078,12,Casual
C0078,13,At_Risk
C0078,14,At_Risk
C0078,15,Active
C0078,16,Power_User
C0078,17,Power_User
C0078,18,Active
C0078,19,Casual
C0078,20,At_Risk
C0078,21,At_Risk
C0078,22,At_Risk
C0078,23,Casual
C0078,24,Casual
C0079,1,Power_User
C0079,2,Power_User
C0079,3,Power_User
C0079,4,Active
C0079,5,Churned
C0079,6,Churned
C0079,7,Churned
C0079,8,Churned
C0079,9,Churned
C0079,10,Churned
C0079,11,Churned
C0079,12,Churned
C0079,13,Churned
C0079,14,Churned
C0079,15,Churned
C0079,16,Churned
C0079,17,Churned
C0079,18,Churned
C0079,19,Churned
C0079,20,Churned
C0079,21,Churned
C0079,22,Churned
C0079,23,Churned
C0079,24,Churned
C0080,1,Lapsed
C0080,2,At_Risk
C0080,3,At_Risk
C0080,4,Lapsed
C0080,5,Churned
C0080,6,Churned
C0080,7,Churned
C0080,8,Churned
C0080,9,Churned
C0080,10,Churned
C0080,11,Churned
C0080,12,Churned
C0080,13,Churned
C0080,14,Churned
C0080,15,Churned
C0080,16,Churned
C0080,17,Churned
C0080,18,Churned
C0080,19,Churned
C0080,20,Churned
C0080,21,Churned
C0080,22,Churned
C0080,23,Churned
C0080,24,Churned
C0081,1,Active
C0081,2,Active
C0081,3,At_Risk
C0081,4,Casual
C0081,5,Casual
C0081,6,At_Risk
C0081,7,At_Risk
C0081,8,Lapsed
C0081,9,Casual
C0081,10,Casual
C0081,11,Power_User
C0081,12,Power_User
C0081,13,Casual
C0081,14,Active
C0081,15,Active
C0081,16,Active
C0081,17,Active
C0081,18,At_Risk
C0081,19,Active
C0081,20,Active
C0081,21,Lapsed
C0081,22,Lapsed
C0081,23,Churned
C0081,24,Churned
C0082,1,Active
C0082,2,Casual
C0082,3,Churned
C0082,4,Churned
C0082,5,Churned
C0082,6,Churned
C0082,7,Churned
C0082,8,Churned
C0082,9,Churned
C0082,10,Churned
C0082,11,Churned
C0082,12,Churned
C0082,13,Churned
C0082,14,Churned
C0082,15,Churned
C0082,16,Churned
C0082,17,Churned
C0082,18,Churned
C0082,19,Churned
C0082,20,Churned
C0082,21,Churned
C0082,22,Churned
C0082,23,Churned
C0082,24,Churned
C0083,1,Active
C0083,2,Active
C0083,3,Active
C0083,4,At_Risk
C0083,5,Lapsed
C0083,6,Lapsed
C0083,7,Lapsed
C0083,8,Lapsed
C0083,9,Lapsed
C0083,10,Lapsed
C0083,11,Casual
C0083,12,Casual
C0083,13,At_Risk
C0083,14,At_Risk
C0083,15,Active
C0083,16,Casual
C0083,17,Active
C0083,18,Active
C0083,19,Active
C0083,20,Active
C0083,21,Casual
C0083,22,Casual
C0083,23,Active
C0083,24,Casual
C0084,1,At_Risk
C0084,2,Casual
C0084,3,Casual
C0084,4,Churned
C0084,5,Churned
C0084,6,Churned
C0084,7,Churned
C0084,8,Churned
C0084,9,Churned
C0084,10,Churned
C0084,11,Churned
C0084,12,Churned
C0084,13,Churned
C0084,14,Churned
C0084,15,Churned
C0084,16,Churned
C0084,17,Churned
C0084,18,Churned
C0084,19,Churned
C0084,20,Churned
C0084,21,Churned
C0084,22,Churned
C0084,23,Churned
C0084,24,Churned
C0085,1,Lapsed
C0085,2,Lapsed
C0085,3,At_Risk
C0085,4,At_Risk
C0085,5,Lapsed
C0085,6,At_Risk
C0085,7,Lapsed
C0085,8,Churned
C0085,9,Churned
C0085,10,Churned
C0085,11,Churned
C0085,12,Churned
C0085,13,Churned
C0085,14,Churned
C0085,15,Churned
C0085,16,Churned
C0085,17,Churned
C0085,18,Churned
C0085,19,Churned
C0085,20,Churned
C0085,21,Churned
C0085,22,Churned
C0085,23,Churned
C0085,24,Churned
C0086,1,Casual
C0086,2,Casual
C0086,3,Active
C0086,4,At_Risk
C0086,5,At_Risk
C0086,6,Casual
C0086,7,Power_User
C0086,8,Power_User
C0086,9,Power_User
C0086,10,Active
C0086,11,At_Risk
C0086,12,Active
C0086,13,Casual
C0086,14,Active
C0086,15,Casual
C0086,16,At_Risk
C0086,17,At_Risk
C0086,18,At_Risk
C0086,19,Casual
C0086,20,Casual
C0086,21,At_Risk
C0086,22,At_Risk
C0086,23,At_Risk
C0086,24,At_Risk
C0087,1,Active
C0087,2,Active
C0087,3,Casual
C0087,4,At_Risk
C0087,5,Active
C0087,6,Active
C0087,7,Active
C0087,8,Active
C0087,9,Active
C0087,10,Casual
C0087,11,Casual
C0087,12,Casual
C0087,13,Casual
C0087,14,At_Risk
C0087,15,At_Risk
C0087,16,Churned
C0087,17,Churned
C0087,18,Churned
C0087,19,Churned
C0087,20,Churned
C0087,21,Churned
C0087,22,Churned
C0087,23,Churned
C0087,24,Churned
C0088,1,At_Risk
C0088,2,Casual
C0088,3,Casual
C0088,4,At_Risk
C0088,5,At_Risk
C0088,6,Casual
C0088,7,Active
C0088,8,Power_User
C0088,9,Power_User
C0088,10,Active
C0088,11,At_Risk
C0088,12,Lapsed
C0088,13,Churned
C0088,14,Churned
C0088,15,Churned
C0088,16,Churned
C0088,17,Churned
C0088,18,Churned
C0088,19,Churned
C0088,20,Churned
C0088,21,Churned
C0088,22,Churned
C0088,23,Churned
C0088,24,Churned
C0089,1,Lapsed
C0089,2,Casual
C0089,3,Casual
C0089,4,Active
C0089,5,Casual
C0089,6,Lapsed
C0089,7,At_Risk
C0089,8,Lapsed
C0089,9,At_Risk
C0089,10,Churned
C0089,11,Churned
C0089,12,Churned
C0089,13,Churned
C0089,14,Churned
C0089,15,Churned
C0089,16,Churned
C0089,17,Churned
C0089,18,Churned
C0089,19,Churned
C0089,20,Churned
C0089,21,Churned
C0089,22,Churned
C0089,23,Churned
C0089,24,Churned
C0090,1,Active
C0090,2,Active
C0090,3,Active
C0090,4,Active
C0090,5,Active
C0090,6,Casual
C0090,7,Active
C0090,8,At_Risk
C0090,9,Lapsed
C0090,10,Lapsed
C0090,11,Lapsed
C0090,12,Churned
C0090,13,Churned
C0090,14,Churned
C0090,15,Churned
C0090,16,Churned
C0090,17,Churned
C0090,18,Churned
C0090,19,Churned
C0090,20,Churned
C0090,21,Churned
C0090,22,Churned
C0090,23,Churned
C0090,24,Churned
C0091,1,Power_User
C0091,2,Casual
C0091,3,Casual
C0091,4,At_Risk
C0091,5,Lapsed
C0091,6,Lapsed
C0091,7,Lapsed
C0091,8,Lapsed
C0091,9,At_Risk
C0091,10,At_Risk
C0091,11,Lapsed
C0091,12,Lapsed
C0091,13,Churned
C0091,14,Churned
C0091,15,Churned
C0091,16,Churned
C0091,17,Churned
C0091,18,Churned
C0091,19,Churned
C0091,20,Churned
C0091,21,Churned
C0091,22,Churned
C0091,23,Churned
C0091,24,Churned
C0092,1,Casual
C0092,2,At_Risk
C0092,3,At_Risk
C0092,4,At_Risk
C0092,5,Active
C0092,6,Active
C0092,7,Active
C0092,8,Active
C0092,9,Power_User
C0092,10,Power_User
C0092,11,Power_User
C0092,12,At_Risk
C0092,13,At_Risk
C0092,14,At_Risk
C0092,15,Casual
C0092,16,Casual
C0092,17,Casual
C0092,18,Active
C0092,19,Active
C0092,20,Power_User
C0092,21,Power_User
C0092,22,Power_User
C0092,23,Power_User
C0092,24,Power_User
C0093,1,At_Risk
C0093,2,At_Risk
C0093,3,At_Risk
C0093,4,Casual
C0093,5,Lapsed
C0093,6,Lapsed
C0093,7,Casual
C0093,8,Casual
C0093,9,Active
C0093,10,Active
C0093,11,Active
C0093,12,Casual
C0093,13,Casual
C0093,14,At_Risk
C0093,15,Churned
C0093,16,Churned
C0093,17,Churned
C0093,18,Churned
C0093,19,Churned
C0093,20,Churned
C0093,21,Churned
C0093,22,Churned
C0093,23,Churned
C0093,24,Churned
C0094,1,Lapsed
C0094,2,Churned
C0094,3,Churned
C0094,4,Churned
C0094,5,Churned
C0094,6,Churned
C0094,7,Churned
C0094,8,Churned
C0094,9,Churned
C0094,10,Churned
C0094,11,Churned
C0094,12,Churned
C0094,13,Churned
C0094,14,Churned
C0094,15,Churned
C0094,16,Churned
C0094,17,Churned
C0094,18,Churned
C0094,19,Churned
C0094,20,Churned
C0094,21,Churned
C0094,22,Churned
C0094,23,Churned
C0094,24,Churned
C0095,1,Casual
C0095,2,Lapsed
C0095,3,Lapsed
C0095,4,Churned
C0095,5,Churned
C0095,6,Churned
C0095,7,Churned
C0095,8,Churned
C0095,9,Churned
C0095,10,Churned
C0095,11,Churned
C0095,12,Churned
C0095,13,Churned
C0095,14,Churned
C0095,15,Churned
C0095,16,Churned
C0095,17,Churned
C0095,18,Churned
C0095,19,Churned
C0095,20,Churned
C0095,21,Churned
C0095,22,Churned
C0095,23,Churned
C0095,24,Churned
C0096,1,Active
C0096,2,Active
C0096,3,Casual
C0096,4,Casual
C0096,5,At_Risk
C0096,6,Lapsed
C0096,7,Churned
C0096,8,Churned
C0096,9,Churned
C0096,10,Churned
C0096,11,Churned
C0096,12,Churned
C0096,13,Churned
C0096,14,Churned
C0096,15,Churned
C0096,16,Churned
C0096,17,Churned
C0096,18,Churned
C0096,19,Churned
C0096,20,Churned
C0096,21,Churned
C0096,22,Churned
C0096,23,Churned
C0096,24,Churned
C0097,1,Active
C0097,2,Power_User
C0097,3,Power_User
C0097,4,Power_User
C0097,5,Active
C0097,6,Active
C0097,7,Active
C0097,8,Active
C0097,9,Churned
C0097,10,Churned
C0097,11,Churned
C0097,12,Churned
C0097,13,Churned
C0097,14,Churned
C0097,15,Churned
C0097,16,Churned
C0097,17,Churned
C0097,18,Churned
C0097,19,Churned
C0097,20,Churned
C0097,21,Churned
C0097,22,Churned
C0097,23,Churned
C0097,24,Churned
C0098,1,Lapsed
C0098,2,Casual
C0098,3,Lapsed
C0098,4,At_Risk
C0098,5,Lapsed
C0098,6,Lapsed
C0098,7,Churned
C0098,8,Churned
C0098,9,Churned
C0098,10,Churned
C0098,11,Churned
C0098,12,Churned
C0098,13,Churned
C0098,14,Churned
C0098,15,Churned
C0098,16,Churned
C0098,17,Churned
C0098,18,Churned
C0098,19,Churned
C0098,20,Churned
C0098,21,Churned
C0098,22,Churned
C0098,23,Churned
C0098,24,Churned
C0099,1,Active
C0099,2,Lapsed
C0099,3,Lapsed
C0099,4,Lapsed
C0099,5,Lapsed
C0099,6,Casual
C0099,7,Casual
C0099,8,Casual
C0099,9,Casual
C0099,10,Casual
C0099,11,Churned
C0099,12,Churned
C0099,13,Churned
C0099,14,Churned
C0099,15,Churned
C0099,16,Churned
C0099,17,Churned
C0099,18,Churned
C0099,19,Churned
C0099,20,Churned
C0099,21,Churned
C0099,22,Churned
C0099,23,Churned
C0099,24,Churned
C0100,1,At_Risk
C0100,2,Active
C0100,3,Casual
C0100,4,Active
C0100,5,Casual
C0100,6,Casual
C0100,7,At_Risk
C0100,8,Churned
C0100,9,Churned
C0100,10,Churned
C0100,11,Churned
C0100,12,Churned
C0100,13,Churned
C0100,14,Churned
C0100,15,Churned
C0100,16,Churned
C0100,17,Churned
C0100,18,Churned
C0100,19,Churned
C0100,20,Churned
C0100,21,Churned
C0100,22,Churned
C0100,23,Churned
C0100,24,Churned
C0101,1,At_Risk
C0101,2,Lapsed
C0101,3,Lapsed
C0101,4,Churned
C0101,5,Churned
C0101,6,Churned
C0101,7,Churned
C0101,8,Churned
C0101,9,Churned
C0101,10,Churned
C0101,11,Churned
C0101,12,Churned
C0101,13,Churned
C0101,14,Churned
C0101,15,Churned
C0101,16,Churned
C0101,17,Churned
C0101,18,Churned
C0101,19,Churned
C0101,20,Churned
C0101,21,Churned
C0101,22,Churned
C0101,23,Churned
C0101,24,Churned
C0102,1,Active
C0102,2,Active
C0102,3,At_Risk
C0102,4,Power_User
C0102,5,Churned
C0102,6,Churned
C0102,7,Churned
C0102,8,Churned
C0102,9,Churned
C0102,10,Churned
C0102,11,Churned
C0102,12,Churned
C0102,13,Churned
C0102,14,Churned
C0102,15,Churned
C0102,16,Churned
C0102,17,Churned
C0102,18,Churned
C0102,19,Churned
C0102,20,Churned
C0102,21,Churned
C0102,22,Churned
C0102,23,Churned
C0102,24,Churned
C0103,1,Active
C0103,2,Power_User
C0103,3,Active
C0103,4,At_Risk
C0103,5,Active
C0103,6,At_Risk
C0103,7,At_Risk
C0103,8,Casual
C0103,9,Active
C0103,10,Active
C0103,11,Casual
C0103,12,At_Risk
C0103,13,Active
C0103,14,Power_User
C0103,15,Power_User
C0103,16,Power_User
C0103,17,Power_User
C0103,18,Power_User
C0103,19,Active
C0103,20,At_Risk
C0103,21,At_Risk
C0103,22,Churned
C0103,23,Churned
C0103,24,Churned
C0104,1,Casual
C0104,2,Churned
C0104,3,Churned
C0104,4,Churned
C0104,5,Churned
C0104,6,Churned
C0104,7,Churned
C0104,8,Churned
C0104,9,Churned
C0104,10,Churned
C0104,11,Churned
C0104,12,Churned
C0104,13,Churned
C0104,14,Churned
C0104,15,Churned
C0104,16,Churned
C0104,17,Churned
C0104,18,Churned
C0104,19,Churned
C0104,20,Churned
C0104,21,Churned
C0104,22,Churned
C0104,23,Churned
C0104,24,Churned
C0105,1,Casual
C0105,2,Active
C0105,3,Casual
C0105,4,Casual
C0105,5,Power_User
C0105,6,Power_User
C0105,7,Power_User
C0105,8,Power_User
C0105,9,Active
C0105,10,Power_User
C0105,11,Active
C0105,12,Power_User
C0105,13,Power_User
C0105,14,Active
C0105,15,Active
C0105,16,Power_User
C0105,17,Power_User
C0105,18,Power_User
C0105,19,Active
C0105,20,Active
C0105,21,Casual
C0105,22,At_Risk
C0105,23,At_Risk
C0105,24,Churned
C0106,1,Lapsed
C0106,2,Casual
C0106,3,At_Risk
C0106,4,At_Risk
C0106,5,At_Risk
C0106,6,At_Risk
C0106,7,At_Risk
C0106,8,Power_User
C0106,9,Power_User
C0106,10,Active
C0106,11,Active
C0106,12,Lapsed
C0106,13,Churned
C0106,14,Churned
C0106,15,Churned
C0106,16,Churned
C0106,17,Churned
C0106,18,Churned
C0106,19,Churned
C0106,20,Churned
C0106,21,Churned
C0106,22,Churned
C0106,23,Churned
C0106,24,Churned
C0107,1,Active
C0107,2,Active
C0107,3,Active
C0107,4,Power_User
C0107,5,Active
C0107,6,Active
C0107,7,Casual
C0107,8,At_Risk
C0107,9,Casual
C0107,10,Casual
C0107,11,Casual
C0107,12,At_Risk
C0107,13,Casual
C0107,14,Casual
C0107,15,Casual
C0107,16,Casual
C0107,17,Active
C0107,18,Active
C0107,19,Casual
C0107,20,Casual
C0107,21,Casual
C0107,22,Casual
C0107,23,At_Risk
C0107,24,Casual
C0108,1,Active
C0108,2,Active
C0108,3,Power_User
C0108,4,Power_User
C0108,5,Power_User
C0108,6,Power_User
C0108,7,Active
C0108,8,Power_User
C0108,9,Power_User
C0108,10,Power_User
C0108,11,Power_User
C0108,12,Power_User
C0108,13,Power_User
C0108,14,Power_User
C0108,15,Power_User
C0108,16,Power_User
C0108,17,Power_User
C0108,18,Power_User
C0108,19,Power_User
C0108,20,Casual
C0108,21,Casual
C0108,22,Casual
C0108,23,Casual
C0108,24,At_Risk
C0109,1,Casual
C0109,2,Churned
C0109,3,Churned
C0109,4,Churned
C0109,5,Churned
C0109,6,Churned
C0109,7,Churned
C0109,8,Churned
C0109,9,Churned
C0109,10,Churned
C0109,11,Churned
C0109,12,Churned
C0109,13,Churned
C0109,14,Churned
C0109,15,Churned
C0109,16,Churned
C0109,17,Churned
C0109,18,Churned
C0109,19,Churned
C0109,20,Churned
C0109,21,Churned
C0109,22,Churned
C0109,23,Churned
C0109,24,Churned
C0110,1,Active
C0110,2,Power_User
C0110,3,Power_User
C0110,4,Power_User
C0110,5,Power_User
C0110,6,Active
C0110,7,Active
C0110,8,Power_User
C0110,9,Casual
C0110,10,Lapsed
C0110,11,Churned
C0110,12,Churned
C0110,13,Churned
C0110,14,Churned
C0110,15,Churned
C0110,16,Churned
C0110,17,Churned
C0110,18,Churned
C0110,19,Churned
C0110,20,Churned
C0110,21,Churned
C0110,22,Churned
C0110,23,Churned
C0110,24,Churned
C0111,1,Active
C0111,2,Active
C0111,3,Active
C0111,4,Active
C0111,5,At_Risk
C0111,6,Casual
C0111,7,Casual
C0111,8,At_Risk
C0111,9,At_Risk
C0111,10,Active
C0111,11,Active
C0111,12,Power_User
C0111,13,Power_User
C0111,14,Power_User
C0111,15,Power_User
C0111,16,Casual
C0111,17,Casual
C0111,18,Active
C0111,19,Active
C0111,20,Active
C0111,21,Power_User
C0111,22,Power_User
C0111,23,Active
C0111,24,Active
C0112,1,Active
C0112,2,Power_User
C0112,3,Power_User
C0112,4,Power_User
C0112,5,Power_User
C0112,6,Power_User
C0112,7,Active
C0112,8,Churned
C0112,9,Churned
C0112,10,Churned
C0112,11,Churned
C0112,12,Churned
C0112,13,Churned
C0112,14,Churned
C0112,15,Churned
C0112,16,Churned
C0112,17,Churned
C0112,18,Churned
C0112,19,Churned
C0112,20,Churned
C0112,21,Churned
C0112,22,Churned
C0112,23,Churned
C0112,24,Churned
C0113,1,At_Risk
C0113,2,Churned
C0113,3,Churned
C0113,4,Churned
C0113,5,Churned
C0113,6,Churned
C0113,7,Churned
C0113,8,Churned
C0113,9,Churned
C0113,10,Churned
C0113,11,Churned
C0113,12,Churned
C0113,13,Churned
C0113,14,Churned
C0113,15,Churned
C0113,16,Churned
C0113,17,Churned
C0113,18,Churned
C0113,19,Churned
C0113,20,Churned
C0113,21,Churned
C0113,22,Churned
C0113,23,Churned
C0113,24,Churned
C0114,1,At_Risk
C0114,2,Lapsed
C0114,3,Casual
C0114,4,Casual
C0114,5,Power_User
C0114,6,Power_User
C0114,7,Active
C0114,8,Power_User
C0114,9,Power_User
C0114,10,Power_User
C0114,11,Casual
C0114,12,Churned
C0114,13,Churned
